Training Times,Testing Times,Fold Accuracies
88.58026599884033,0.706291675567627,0.6968375136314068
98.9968490600586,0.6747961044311523,0.6902944383860414
95.32906746864319,0.7991464138031006,0.7055616139585605
112.94757318496704,0.6418707370758057,0.7001090512540894
84.66837310791016,0.625852108001709,0.6728462377317339
100.1107177734375,0.6139397621154785,0.6954148471615721
85.15551400184631,0.6729145050048828,0.6954148471615721
90.8322241306305,0.6580891609191895,0.6713973799126638
97.09926962852478,0.659451961517334,0.6921397379912664
94.95321226119995,0.6583445072174072,0.6975982532751092
86.81826090812683,0.6739015579223633,0.6968375136314068
99.74969792366028,0.6863951683044434,0.6902944383860414
95.76682162284851,0.6271243095397949,0.7055616139585605
113.27630233764648,0.6582827568054199,0.7001090512540894
86.1920907497406,0.6576564311981201,0.6728462377317339
99.62442207336426,0.6274707317352295,0.6954148471615721
85.09410190582275,0.6576168537139893,0.6954148471615721
91.14636397361755,0.6768331527709961,0.6713973799126638
97.26218438148499,0.7725648880004883,0.6921397379912664
95.3491702079773,0.690349817276001,0.6975982532751092
87.14718651771545,0.6582822799682617,0.6968375136314068
98.7163450717926,0.642594575881958,0.6902944383860414
95.15722632408142,0.6425991058349609,0.7055616139585605
113.18209075927734,0.6430425643920898,0.7001090512540894
84.6174988746643,0.691021203994751,0.6728462377317339
99.41766476631165,0.6897547245025635,0.6954148471615721
85.1108283996582,0.7521846294403076,0.6954148471615721
90.56344556808472,0.6914293766021729,0.6713973799126638
96.45791244506836,0.6424789428710938,0.6921397379912664
94.66993761062622,0.6279666423797607,0.6975982532751092
